ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-06-23,29792775.839965668,-9098691.270286744,33574731.338289745,793239.9345666067,-1890783.9655620577,0.0,416.4996979999999,0.0
2021-06-24,29986332.79996708,-9066516.572955774,33560211.6365482,-545599.7606896323,-1615322.919762084,0.0,420.31807,0.0
2021-06-25,31038419.039963745,-9037764.5112036,33545691.93480665,-2036335.8673066057,1403583.801752975,0.0,418.67081,0.0
2021-06-26,31843463.1999628,-9013624.667868558,33531172.2330651,-3230704.46379874,2722008.188306774,0.0,413.8245460000001,0.0
2021-06-27,33208367.839956794,-8995118.770074029,33516652.53132355,-3699355.890429575,1785961.886924099,0.0,424.0251399999999,0.0
2021-06-28,30416329.759964284,-8983075.978296835,33502132.829582,-3247675.3958187858,-1184010.5200975954,4856347.313390638,422.00904800000006,0.0
2021-06-29,30141352.799963385,-8978113.862587987,33487613.127840456,-2083336.0453707173,-1221436.4715691265,0.0,416.90468400000003,0.0
2021-06-30,29871369.599966127,-8980625.519154746,33481272.331854187,-771206.3819335469,-1890783.9655644647,0.0,420.73262,0.0
2021-07-01,31773878.079964973,-8990773.086439857,33474931.53586791,62343.29603563578,-1615322.9197615264,0.0,757.273132,0.0
2021-07-02,33859709.43995561,-9008487.72190602,33468590.73988164,103708.57005292496,1403583.8017557296,0.0,1150.343898,0.0
2021-07-03,32464860.63995929,-9033475.905162709,33462249.94389537,-468557.53018490487,2722008.1883072625,0.0,883.2822060000001,0.0
2021-07-04,23261371.99997716,-9065231.746093445,33455909.147909094,-1146517.8521256263,1785961.8869222335,0.0,685.2958099999998,0.0
2021-07-05,26971330.87997042,-9103054.803965198,33449568.351922825,-1475790.3058465398,-1184010.5200982925,5107613.572596593,903.161992,0.0
2021-07-06,28466341.919968393,-9146072.770160254,33443227.55593656,-1353779.080743273,-1221436.4715675649,0.0,422.349438,0.0
2021-07-07,23461339.520002186,-9193268.23778448,33436886.75995028,-1011143.0181788302,-1890783.9655642088,0.0,423.863388,0.0
2021-07-08,22735956.32000518,-9243508.679324852,33430545.96396401,-718867.4050996673,-1615322.9197609697,0.0,422.27665400000006,0.0
2021-07-09,23299507.840002116,-9295578.681563586,33424205.16797774,-500003.1420291056,1403583.801756497,0.0,415.3699779999999,0.0
2021-07-10,24664743.680007495,-9348213.446509244,33417864.371991463,-112481.91849768952,2722008.1883060974,0.0,429.817024,0.0
2021-07-11,27977556.960012883,-9400132.558826888,33411523.576005194,682327.4148487832,1785961.8869203683,0.0,432.58157600000004,0.0
2021-07-12,25274552.80000718,-9450073.0435803,33405182.78001893,1815319.7775419,-1184010.5200989882,0.0,438.308076,0.0
